Date,wk_sold_avg_price_byppg,wk_base_price_perunit_byppg,Promo,TE,List_Price,Promotion_Cost,COGS,GMAC,TE Off Inv,TE On Inv,tpr_discount_byppg,median_baseprice,tpr_discount_byppg_train,flag_old_mans_day,SI,ITEM_2029_Tander_PromotedDiscount,ITEM_2028_Tander_PromotedDiscount,ITEM_2010_Tander_RegularPrice,Catalogue_Dist,Promo_flg_date_1,wk_sold_median_base_price_byppg_log,pred_vol,Predicted_Volume,Baseline_Prediction,Baseline_Sales,Baseline_GSV,Baseline_Trade_Expense,Baseline_NSV,Baseline_MAC,Baseline_RP
2022-08-07,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.43182067066514,0.0,9.026769471190121,5.588230625027972,0.0,0,5.481269241258506,9.897386833437746,19878.357050049555,19878.357050049555,4773813.764237094,5505509.768581725,1549360.559074269,3956149.209507456,1552358.881716278,817664.5547296377
2022-08-14,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.439572927052304,8.903253152484902,0.0,5.588230625027972,0.7493103448275863,0,5.481269241258506,10.956335170390311,57316.00427312676,57316.00427312676,9635160.01824757,15874240.543485187,7889402.304668877,7984838.23881631,1053900.4177232701,1650321.7794312611
2022-08-21,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.452760524545528,14.71755964709235,0.0,5.588230625027972,0.7493103448275863,0,5.481269241258506,10.954107890413862,57188.487544922034,57188.487544922034,9613723.700471457,15838923.510441605,7871849.951148415,7967073.55929319,1051555.6985680182,1646650.141178267
2022-08-28,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.466039336659315,20.28489683464781,0.0,5.588230625027972,0.7493103448275863,0,5.481269241258506,10.952152390121256,57076.764713411256,57076.764713411256,9594942.430336706,15807980.75502638,7856471.587363581,7951509.167662798,1049501.3903465765,1643433.262673908
2022-09-04,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.50504950712971,21.21123238317263,0.0,5.588230625027972,0.0,0,5.481269241258506,9.905120614044126,20032.687913582093,20032.687913582093,4810876.525446345,5548253.244545696,1561389.4280800498,3986863.8164656465,1564411.0289900429,824012.7089806986
2022-09-11,240.15132398606318,240.15132398606318,240.15132398606318,77.9420832,276.96,0.0,120.92500007615999,0.563384604,0.05,0.2436,0.0,240.15132398606318,0.0,0,0.54635679093113,18.53306365785001,0.0,5.588230625027972,0.0,0,5.481269241258506,9.919034363963435,20313.365836558347,20313.365836558347,4878281.7002627505,5625989.802093199,1583266.0501050684,4042723.751988131,1586329.9866552474,835557.9482746194
2022-09-18,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.850671655351316,14.70765114931695,13.44313592315436,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.048906490567656,62875.16241674789,62875.16241674789,10569687.450154535,17413904.982942495,8654606.29309252,8759298.689849975,1156119.6698161643,1810388.760304561
2022-09-25,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.771020459880263,11.10426079166146,16.48421831585051,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.02780367336449,61562.22145802355,61562.22145802355,10348974.29346731,17050272.8550142,8473883.307304928,8576389.547709273,1131977.913209197,1772584.7457580362
2022-10-02,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,0,0.571607249319284,10.6544715049716,12.76237273940695,5.588230625027972,0.7493103448275863,0,5.481269241258506,10.977734914955036,58555.77014846071,58555.77014846071,9843572.009723503,16217606.100317677,8060052.926221284,8157553.174096393,1076696.664434175,1686018.8356271097
2022-10-09,168.1059267902442,240.15132398606318,168.1059267902442,137.64745824,276.96,62.84776319999999,120.92500007615999,0.563384604,0.05,0.2436,30.000000000000004,240.15132398606318,30.000000000000004,1,0.574709127710757,0.0,11.72923918448533,5.588230625027972,0.7493103448275863,0,5.481269241258506,11.17526623093741,71343.83619936899,71343.83619936899,11993321.705066299,19759388.873777233,9820297.713934043,9939091.15984319,1311837.7620009482,2054230.5452231094
